"TIME","SAIDA","Entrada"
0.1222234375,0.00223189,2.92166
0.1222314375,0.0026309,2.92199
0.1222518667,0.00263036,2.92293
0.1223949407,0.00262661,2.92973
0.1225584538,0.00262233,2.93787
0.1228854801,0.00261382,2.95501
0.1233452502,0.00260186,2.97983
0.1238050203,0.0025899,3.0036
0.1242314375,0.0025789,3.02273
0.1242416675,0.00308906,3.02319
0.1242519075,0.00359972,3.02359
0.1243034375,0.00616857,3.02562
0.1243059824,0.00616841,3.02572
0.1243238667,0.00616731,3.02639
0.1243851842,0.00616356,3.02868
0.1246304543,0.00614854,3.03668
0.124957481,0.00612852,3.04421
0.1254172511,0.00610037,3.04761
0.1258770213,0.0060725,3.04129
0.1262714375,0.00604858,3.02731
0.1262765475,0.00630324,3.02713
0.1262919075,0.0070687,3.0264
0.1263434375,0.00963576,3.02394
0.126344705,0.00963564,3.02388
0.1263638667,0.00963379,3.02288
0.1264251843,0.00962793,3.01971
0.1265069411,0.00962011,3.01513
0.1266704547,0.00960447,3.0049
0.1269974819,0.0095732,2.98019
0.1274572521,0.00952923,2.93622
0.1279170222,0.00948569,2.88239
0.1283114375,0.00944833,2.8295
0.1283165475,0.00970281,2.82882
0.1283319074,0.0104678,2.82664
0.1283834475,0.0130331,2.81933
0.128384705,0.0130329,2.81915
0.128424306,0.0130278,2.81344
0.1284651844,0.0130225,2.80756
0.1287104552,0.0129907,2.77121
0.1290374828,0.0129484,2.7209
0.1294972529,0.012889,2.64843
0.1299570231,0.0128304,2.57673
0.1303514475,0.0127801,2.51831
0.1303565475,0.0130338,2.51755
0.1303923873,0.0148173,2.51248
0.1304234475,0.0163619,2.50809
0.130424705,0.0163617,2.50791
0.130464306,0.0163552,2.50241
0.1305051845,0.0163486,2.49674
0.1305869416,0.0163353,2.48564
0.1307504556,0.0163088,2.46425
0.1310774837,0.0162557,2.42524
0.1315372538,0.016181,2.38063
0.1319970239,0.0161073,2.35034
0.1323914475,0.0160441,2.33748
0.1323939875,0.0161705,2.33739
0.1324323872,0.0180801,2.33689
0.1324634475,0.0196236,2.33647
0.1324640662,0.0196235,2.33647
0.1325043061,0.0196156,2.33612
0.1326269418,0.0195918,2.33595
0.132790456,0.0195599,2.33776
0.1331174846,0.0194962,2.34851
0.1335772547,0.0194067,2.37988
0.1340370248,0.0193183,2.42987
0.1344314475,0.0192424,2.48676
0.1344339875,0.0193687,2.48713
0.1344723872,0.0212771,2.49336
0.1345034674,0.0228196,2.4984
0.1345040662,0.0228195,2.4985
0.1345443061,0.0228103,2.5052
0.1345851848,0.022801,2.51224
0.134666942,0.0227826,2.52631
0.1348304565,0.0227456,2.55608
0.1351574854,0.0226717,2.62062
0.1356172555,0.0225679,2.72076
0.1360770256,0.022464,2.82851
0.1364714675,0.0223773,2.92387
0.1364816674,0.0228839,2.92634
0.1365123871,0.0244096,2.93379
0.1365434674,0.0259512,2.94132
0.1365459824,0.0259506,2.94193
0.1366251849,0.02593,2.96107
0.1367069422,0.0259089,2.98083
0.1368704569,0.0258666,3.02
0.1371974862,0.025783,3.09644
0.1376572563,0.0256654,3.19691
0.1381170264,0.0255477,3.28512
0.1384514475,0.0254622,3.33913
0.1384539875,0.0255882,3.33954
0.1384923871,0.0274942,3.34504
0.1385333467,0.0295252,3.35091
0.1386434475,0.0349846,3.36566
0.1386485374,0.0349828,3.36635
0.1386843063,0.0349703,3.37081
0.1387251852,0.0349561,3.3759
0.1388069428,0.0349277,3.38545
0.138970458,0.034871,3.40245
0.1392974886,0.0347574,3.4277
0.1397572587,0.0345978,3.44211
0.1402170288,0.0344406,3.43047
0.1404914675,0.0343467,3.41077
0.1404939875,0.0344716,3.41059
0.1405323869,0.0363741,3.40707
0.1406552653,0.0424554,3.39456
0.1406834674,0.0438511,3.3914
0.1406936473,0.0438466,3.39026
0.1407651854,0.0438153,3.38177
0.1408469434,0.0437799,3.37129
0.1410104592,0.0437089,3.34788
0.1413374909,0.0435669,3.29155
0.141797261,0.0433673,3.19226
0.1422570311,0.0431678,3.07222
0.1425314675,0.0430512,2.99222
0.1425365474,0.0433024,2.99074
0.1426133461,0.0471001,2.96739
0.1427234674,0.0525389,2.93325
0.1427285374,0.0525363,2.93168
0.1428051857,0.0524961,2.90749
0.1428869439,0.0524536,2.88135
0.1430504603,0.0523688,2.82811
0.1433774932,0.052199,2.71871
0.1438372633,0.0519603,2.56158
0.1442970334,0.0517217,2.40585
0.1444592915,0.0516374,2.35233
0.1445714475,0.0515792,2.31603
0.1445816673,0.0520838,2.31272
0.1446123867,0.0536006,2.30293
0.1446533458,0.0556206,2.28987
0.1447634674,0.0610516,2.25536
0.1447685374,0.0610485,2.25377
0.144845186,0.0610018,2.2302
0.1449269445,0.0609524,2.20549
0.1450904615,0.0608536,2.15754
0.1454174954,0.060656,2.06834
0.1458772655,0.0603781,1.96095
0.1463370356,0.0601002,1.87859
0.1466115075,0.0599393,1.84288
0.1466127075,0.0599984,1.84272
0.1466523865,0.0619539,1.83845
0.1466933455,0.0639724,1.83427
0.1468034674,0.0693927,1.82427
0.1468059825,0.069391,1.82404
0.1468443069,0.0693645,1.82098
0.1468851863,0.0693362,1.81796
0.146966945,0.06928,1.81267
0.1471304625,0.0691677,1.80512
0.1474574976,0.068943,1.80229
0.1479172677,0.0686272,1.82624
0.1483770378,0.0683114,1.88232
0.1486515075,0.068128,1.93049
0.1486527075,0.068187,1.9307
0.1486923864,0.0701392,1.93854
0.1487333453,0.0721544,1.94685
0.1488434674,0.0775658,1.97034
0.1488485375,0.0775618,1.97142
0.148884307,0.0775342,1.9794
0.1489251865,0.0775025,1.98872
0.1490069456,0.0774398,2.00801
0.1491704636,0.0773145,2.04904
0.1494974997,0.0770638,2.1403
0.1499572698,0.0767114,2.28647
0.1504170399,0.076359,2.44862
0.1505543395,0.0762538,2.49926
0.1506914475,0.0761487,2.55055
0.1507016672,0.0766508,2.55438
0.1507323863,0.07816,2.56601
0.1508834674,0.085574,2.62321
0.1508840663,0.0855735,2.62343
0.1509651868,0.0855043,2.65437
0.1510469461,0.0854345,2.68555
0.1512104647,0.0852952,2.74802
0.1515375018,0.0850191,2.87206
0.1519972719,0.0846309,3.04045
0.152457042,0.0842428,3.19587
0.1526394675,0.0840888,3.25251
0.1526445473,0.0843379,3.25409
0.1527213448,0.0881041,3.27692
0.152803262,0.0921129,3.30058
0.1529670965,0.10013,3.34564
0.1530155074,0.1025,3.35832
0.1530256475,0.102489,3.36098
0.1530971874,0.102416,3.37915
0.1531789472,0.102332,3.39912
0.1533424669,0.102167,3.43643
0.1536695062,0.101836,3.49985
0.1541292763,0.10137,3.56162
0.1545890465,0.100904,3.58897
0.1546794675,0.100813,3.59011
0.1546845473,0.101061,3.59018
0.1547203859,0.102813,3.59022
0.1547613442,0.104814,3.58973
0.1548432609,0.10881,3.58873
0.1550070943,0.1168,3.5827
0.1550555074,0.119161,3.58
0.1550656476,0.119149,3.57944
0.1551371879,0.119064,3.57465
0.1552189483,0.118967,3.56811
0.1553824691,0.118774,3.55166
0.1557095106,0.118389,3.50543
0.1561692807,0.117848,3.41177
0.1566290508,0.117306,3.28755
0.1567194675,0.1172,3.25982
0.156729667,0.117697,3.25669
0.1568013437,0.121188,3.23398
0.1568832598,0.12517,3.20729
0.1570470922,0.133133,3.15172
0.1570955074,0.135486,3.13474
0.1571056476,0.135473,3.13119
0.1571771884,0.135376,3.10565
0.1572589494,0.135266,3.07587
0.1574224712,0.135047,3.01459
0.1577495149,0.134609,2.88606
0.158209285,0.133993,2.6959
0.1587594675,0.133256,2.46269
0.1587645472,0.133503,2.46053
0.1588413431,0.137231,2.42814
0.1590870901,0.149137,2.32559
0.1591355074,0.151483,2.30565
0.1591405376,0.151475,2.30358
0.159217189,0.15136,2.27225
0.1592989504,0.151236,2.23916
0.1594624733,0.150991,2.17416
0.159789519,0.150502,2.04991
0.1602492892,0.149814,1.89194
0.1607090593,0.149127,1.75864
0.1607995075,0.148991,1.73579
0.1608045472,0.149235,1.73451
0.1608403851,0.15097,1.72579
0.1608813426,0.152952,1.71606
0.1609632578,0.156907,1.69733
0.161127088,0.164819,1.66292
0.1611755074,0.167157,1.65357
0.1611805376,0.167149,1.6526
0.1612163085,0.167089,1.64594
0.1612571895,0.167021,1.63858
0.1613389514,0.166885,1.62466
0.1615024753,0.166615,1.60009
0.1618295231,0.166075,1.56438
0.1622892933,0.165316,1.5453
0.1627490634,0.164557,1.5629
0.1628395075,0.164407,1.57063
0.1628419873,0.164527,1.57085
0.1628803848,0.166378,1.57456
0.1629213421,0.168353,1.57878
0.1630032567,0.172303,1.58808
0.163167086,0.180185,1.60995
0.1632155074,0.182515,1.61726
0.1632205377,0.182506,1.61802
0.1632563087,0.182441,1.62368
0.16329719,0.182366,1.63038
0.1633789524,0.182218,1.64458
0.1635424773,0.181923,1.67602
0.1638695272,0.181333,1.75049
0.1643292973,0.180504,1.87872
0.1647890674,0.179675,2.02977
0.1648795075,0.179512,2.0617
0.1648896668,0.180001,2.06528
0.1649613416,0.183446,2.09105
0.1650432558,0.187384,2.12092
0.1652555074,0.197564,2.20023
0.1652605377,0.197554,2.20211
0.1653371905,0.197403,2.23133
0.1654189534,0.197242,2.26277
0.1655824793,0.19692,2.32635
0.1659661353,0.196172,2.47762
0.1663057604,0.195509,2.61134
0.1667585939,0.194626,2.78437
0.1667995075,0.194546,2.79949
0.1668096667,0.195033,2.80325
0.1668813411,0.198467,2.82948
0.1669632548,0.202393,2.85904
0.1671270821,0.210216,2.91669
0.1674155872,0.223994,3.01268
0.1674179826,0.223989,3.01348
0.1674563094,0.223903,3.02563
0.1675789551,0.223629,3.06353
0.1677424828,0.223264,3.11152
0.168069538,0.222541,3.19799
0.1685293081,0.221523,3.29556
0.1688395075,0.220837,3.34392
0.1688419873,0.220955,3.34431
0.1688803839,0.222785,3.34926
0.1690032531,0.22864,3.36356
0.1691670786,0.236421,3.37889
0.1694555872,0.250124,3.39532
0.1694579827,0.250118,3.39546
0.1694963099,0.250022,3.39662
0.1696189569,0.249716,3.39871
0.1697824862,0.249309,3.3977
0.1701095449,0.248502,3.3827
0.170569315,0.247367,3.33317
0.1708795875,0.246601,3.28189
0.1708819872,0.246715,3.28149
0.1709203835,0.248535,3.27419
0.1710432514,0.254359,3.24951
0.1712070752,0.262098,3.21352
0.1714955872,0.275726,3.1421
0.1714979827,0.27572,3.14151
0.1715363103,0.275614,3.13129
0.1716589585,0.275277,3.09755
0.1718224895,0.274828,3.05018
0.1721495516,0.273938,2.94816
0.1726093217,0.272687,2.79169
0.1729195875,0.271843,2.68013
0.1729296664,0.272318,2.67651
0.1730832497,0.279559,2.62021
0.1735355872,0.300813,2.45314
0.1735405379,0.300798,2.45131
0.1736989602,0.300323,2.39316
0.1738624928,0.299833,2.33388
0.173909517,0.299693,2.31684
0.1740035652,0.299414,2.28324
0.1741916618,0.298855,2.21724
0.1745678549,0.297736,2.09131
0.1749595075,0.296572,1.9715
0.1749619872,0.296688,1.97074
0.1750003827,0.298489,1.95973
0.1751232481,0.304251,1.92546
0.1752870687,0.311909,1.88216
0.1755755872,0.325394,1.81307
0.1755779827,0.325386,1.8125
0.1756163111,0.325262,1.80405
0.1756571946,0.32513,1.79523
0.1757389618,0.324865,1.7782
0.175902496,0.324334,1.74662
0.1762295645,0.323283,1.69379
0.1766893347,0.321806,1.64385
0.1769995875,0.32081,1.62667
0.1770007073,0.320862,1.62661
0.1770403823,0.322713,1.62538
0.177081337,0.324624,1.62435
0.1771632465,0.328446,1.62296
0.1773270655,0.336064,1.62297
0.1776155872,0.34948,1.63184
0.1776167051,0.349476,1.63188
0.1776563115,0.349338,1.63396
0.1776971954,0.349196,1.63633
0.1777789634,0.348911,1.64172
0.1779424992,0.348341,1.65506
0.1782695708,0.347213,1.69157
0.178729341,0.345626,1.76328
0.1790395875,0.344555,1.82354
0.1790419871,0.344667,1.824
0.1790803819,0.346449,1.83205
0.179203245,0.352153,1.85861
0.1793670624,0.359732,1.89578
0.1796555872,0.37308,1.96562
0.1796605381,0.373062,1.96682
0.1797371962,0.372776,1.98619
0.1798189649,0.372473,2.00716
0.1799825023,0.371865,2.04999
0.180309577,0.370659,2.13834
0.1809555875,0.368278,2.31703
0.1809605467,0.368507,2.3184
0.1810373355,0.372054,2.33949
0.1811192434,0.375837,2.36169
0.1812830593,0.383374,2.4061
0.1816267696,0.399188,2.49592
0.1817232402,0.403627,2.5202
0.1818197469,0.408036,2.54399
0.1818296487,0.407996,2.54643
0.1819011973,0.407705,2.5637
0.1819829672,0.407374,2.58307
0.1821465068,0.40671,2.62053
0.1824735862,0.405382,2.68977
0.1829333563,0.403533,2.77239
0.1829955875,0.403283,2.78209
0.1830056659,0.403745,2.78366
0.1830773343,0.40703,2.79435
0.1831592411,0.410784,2.80596
0.1833230547,0.418269,2.82721
0.183650682,0.433237,2.86161
0.1838597469,0.44274,2.87771
0.1838645382,0.442719,2.87808
0.1839411985,0.442381,2.88282
0.1840229694,0.442021,2.88719
0.1841865114,0.441301,2.89383
0.1845135952,0.43986,2.89871
0.1849733654,0.437854,2.88709
0.1850355875,0.437582,2.88388
0.1850456657,0.43804,2.88336
0.1851173332,0.441301,2.87918
0.1851992389,0.445027,2.87382
0.1853630503,0.452446,2.86125
0.185690673,0.467284,2.82914
0.1858995872,0.476746,2.80413
0.1859045383,0.476722,2.80354
0.1859811996,0.476358,2.79353
0.1860629717,0.475969,2.7824
0.1862265158,0.475192,2.75881
0.1865536041,0.473651,2.7068
0.1870133743,0.471483,2.62493
0.1870755875,0.47119,2.61323
0.1870856656,0.471645,2.61133
0.1872392367,0.47858,2.58196
0.1874030459,0.485944,2.55001
0.1879395872,0.510065,2.44305
0.1879445383,0.51004,2.44207
0.1881029739,0.509234,2.41043
0.1882665202,0.508403,2.37802
0.1886322781,0.506558,2.30728
0.1888642695,0.505388,2.26426
0.1891155875,0.50412,2.21983
0.1891205465,0.504343,2.21895
0.189197331,0.507785,2.2059
0.1892792345,0.511457,2.19227
0.1894430416,0.518767,2.16595
0.1897706556,0.533388,2.11749
0.1899795872,0.542713,2.08976
0.1899845384,0.542686,2.0891
0.1900612018,0.542271,2.0796
0.190142976,0.541829,2.06986
0.1903065245,0.540945,2.05164
0.1906336214,0.539189,2.02041
0.1910933915,0.536721,1.98858
0.1911555875,0.536387,1.98538
0.1911656653,0.536836,1.98486
0.19123733,0.540025,1.98153
0.1913192324,0.543671,1.97813
0.1914830373,0.550927,1.97267
0.1918106472,0.565439,1.96694
0.192019747,0.574701,1.96679
0.1920245385,0.574674,1.96679
0.1921012028,0.574236,1.96739
0.1921829781,0.573768,1.96841
0.1923465286,0.572833,1.97156
0.1926736298,0.570963,1.98203
0.1931333999,0.568363,2.005
0.1931957474,0.568011,2.00876
0.1932056652,0.568449,2.00936
0.1932773289,0.571616,2.01386
0.1933592304,0.575236,2.01921
0.1935230332,0.582451,2.0305
0.1938506389,0.596883,2.05507
0.194059747,0.606046,2.07181
0.1940696496,0.605987,2.0726
0.1942229801,0.605062,2.08523
0.194713638,0.602104,2.12643
0.1951357474,0.599588,2.16109
0.1951456651,0.600023,2.1619
0.1952992283,0.606756,2.17396
0.1954630291,0.613937,2.18636
0.1957906306,0.628218,2.20941
0.196199747,0.646051,2.23413
0.1962045386,0.646021,2.23442
0.1962812051,0.645528,2.23848
0.1963629827,0.645002,2.24259
0.196526538,0.643951,2.25015
0.1968536484,0.641849,2.26241
0.1971757474,0.639804,2.27063
0.1971805462,0.640012,2.27075
0.1972573266,0.643348,2.27213
0.1973392257,0.646906,2.27336
0.1975030238,0.654022,2.27507
0.1978306201,0.668172,2.27558
0.198239747,0.685843,2.271
0.1982445387,0.68581,2.27095
0.1983212064,0.685287,2.26949
0.1985665432,0.683613,2.26368
0.1988936588,0.681381,2.25351
0.1992157474,0.679209,2.24126
0.1992256647,0.679636,2.24088
0.1993792231,0.686247,2.23443
0.1995430187,0.693299,2.22701
0.1998706098,0.70732,2.21217
0.200279747,0.724832,2.19307
0.20028965,0.724761,2.19261
